name,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,released,votes,director,writer,star,country,budget,gross,company,runtime
Unknown,https://www.youtube.com/watch?v=vSXUgkCjdBM,vSXUgkCjdBM,"{'positive': 112, 'neutral': 98, 'negative': 40}",0.7368421052631579,PG-13,Action,2011,"February 18, 2011 (United States)",253000.0,Jaume Collet-Serra,Oliver Butcher,Liam Neeson,United Kingdom,30000000.0,135710029.0,Dark Castle Entertainment,113.0
Transformers: Dark of the Moon,https://www.youtube.com/watch?v=bTIrEZM-cFE,bTIrEZM-cFE,"{'positive': 47, 'neutral': 81, 'negative': 20}",0.7014925373134329,PG-13,Action,2011,"June 29, 2011 (United States)",390000.0,Michael Bay,Ehren Kruger,Shia LaBeouf,United States,195000000.0,1123794079.0,Paramount Pictures,154.0
Cowboys & Aliens,https://www.youtube.com/watch?v=zH7KZD5vGBY,zH7KZD5vGBY,"{'positive': 93, 'neutral': 120, 'negative': 38}",0.7099236641221374,PG-13,Action,2011,"July 29, 2011 (United States)",211000.0,Jon Favreau,Roberto Orci,Daniel Craig,United States,163000000.0,174822325.0,Universal Pictures,119.0
Tinker Tailor Soldier Spy,https://www.youtube.com/watch?v=VW-F1H-Nonk,VW-F1H-Nonk,"{'positive': 127, 'neutral': 81, 'negative': 42}",0.7514792899408284,R,Drama,2011,"January 6, 2012 (United States)",192000.0,Tomas Alfredson,John le Carré,Gary Oldman,United Kingdom,,81529126.0,StudioCanal,122.0
Conan the Barbarian,https://www.youtube.com/watch?v=xwdYd_RdLCQ,xwdYd_RdLCQ,"{'positive': 124, 'neutral': 80, 'negative': 46}",0.7294117647058823,R,Action,1982,"May 14, 1982 (United States)",141000.0,John Milius,Robert E. Howard,Arnold Schwarzenegger,United States,20000000.0,68851475.0,Universal Pictures,129.0
Conan the Barbarian,https://www.youtube.com/watch?v=xwdYd_RdLCQ,xwdYd_RdLCQ,"{'positive': 124, 'neutral': 80, 'negative': 46}",0.7294117647058823,R,Action,2011,"August 19, 2011 (United States)",96000.0,Marcus Nispel,Thomas Dean Donnelly,Jason Momoa,United States,90000000.0,63523283.0,Lionsgate,113.0
Melancholia,https://www.youtube.com/watch?v=JCUdy1nUqrg,JCUdy1nUqrg,"{'positive': 52, 'neutral': 62, 'negative': 29}",0.6419753086419753,R,Drama,2011,"May 26, 2011 (Denmark)",172000.0,Lars von Trier,Lars von Trier,Kirsten Dunst,Denmark,7400000.0,17039814.0,Zentropa Entertainments,135.0
Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE,NkTrG-gpIzE,"{'positive': 114, 'neutral': 88, 'negative': 48}",0.7037037037037037,PG-13,Action,2011,"April 1, 2011 (United States)",495000.0,Duncan Jones,Ben Ripley,Jake Gyllenhaal,United States,32000000.0,147332697.0,Summit Entertainment,93.0
Real Steel,https://www.youtube.com/watch?v=obYuPJH2oTE,obYuPJH2oTE,"{'positive': 25, 'neutral': 32, 'negative': 3}",0.8928571428571429,PG-13,Action,2011,"October 7, 2011 (United States)",306000.0,Shawn Levy,John Gatins,Hugh Jackman,United States,110000000.0,299268508.0,Dreamworks Pictures,127.0
Horrible Bosses,https://www.youtube.com/watch?v=VpUeQV8sdOc,VpUeQV8sdOc,"{'positive': 123, 'neutral': 81, 'negative': 46}",0.727810650887574,R,Comedy,2011,"July 8, 2011 (United States)",428000.0,Seth Gordon,Michael Markowitz,Jason Bateman,United States,35000000.0,209838559.0,New Line Cinema,98.0
Rio,https://www.youtube.com/watch?v=Bf6zeRwk5LE,Bf6zeRwk5LE,"{'positive': 74, 'neutral': 160, 'negative': 15}",0.8314606741573034,PG,Animation,2011,"April 15, 2011 (United States)",212000.0,Carlos Saldanha,Carlos Saldanha,Jesse Eisenberg,United States,90000000.0,483866518.0,Twentieth Century Fox Animation,96.0
The Skin I Live In,https://www.youtube.com/watch?v=PavJUoZNT7g,PavJUoZNT7g,"{'positive': 55, 'neutral': 59, 'negative': 30}",0.6470588235294118,R,Drama,2011,"September 2, 2011 (Spain)",143000.0,Pedro Almodóvar,Thierry Jonquet,Antonio Banderas,Spain,,33750478.0,Blue Haze Entertainment,120.0
Sherlock Holmes: A Game of Shadows,https://www.youtube.com/watch?v=DpxtbtnC1u8,DpxtbtnC1u8,"{'positive': 113, 'neutral': 112, 'negative': 25}",0.8188405797101449,PG-13,Action,2011,"December 16, 2011 (United States)",429000.0,Guy Ritchie,Michele Mulroney,Robert Downey Jr.,United States,125000000.0,543848418.0,Warner Bros.,129.0
The Three Musketeers,https://www.youtube.com/watch?v=cvWLpi5J-NI&vl=en,cvWLpi5J-NI,"{'positive': 94, 'neutral': 105, 'negative': 51}",0.6482758620689655,PG,Action,1993,"November 12, 1993 (United States)",52000.0,Stephen Herek,Alexandre Dumas,Charlie Sheen,Austria,30000000.0,53898845.0,Walt Disney Pictures,105.0
The Three Musketeers,https://www.youtube.com/watch?v=cvWLpi5J-NI&vl=en,cvWLpi5J-NI,"{'positive': 94, 'neutral': 105, 'negative': 51}",0.6482758620689655,PG-13,Action,2011,"October 21, 2011 (United States)",105000.0,Paul W.S. Anderson,Alex Litvak,Logan Lerman,United States,75000000.0,132274484.0,Summit Entertainment,110.0
Tower Heist,https://www.youtube.com/watch?v=Z4KXF7NWFRE,Z4KXF7NWFRE,"{'positive': 116, 'neutral': 95, 'negative': 39}",0.7483870967741936,PG-13,Action,2011,"November 4, 2011 (United States)",137000.0,Brett Ratner,Adam Cooper,Eddie Murphy,United States,75000000.0,152930623.0,Universal Pictures,104.0
Paul,https://www.youtube.com/watch?v=BJxlNYb8sJQ,BJxlNYb8sJQ,"{'positive': 64, 'neutral': 156, 'negative': 30}",0.6808510638297872,R,Adventure,2011,"March 18, 2011 (United States)",240000.0,Greg Mottola,Simon Pegg,Simon Pegg,United States,40000000.0,97984015.0,Universal Pictures,104.0
Rise of the Planet of the Apes,https://www.youtube.com/watch?v=VzDt7uBBIOI,VzDt7uBBIOI,"{'positive': 49, 'neutral': 34, 'negative': 21}",0.7,PG-13,Action,2011,"August 5, 2011 (United States)",504000.0,Rupert Wyatt,Rick Jaffa,James Franco,United States,93000000.0,481800873.0,Twentieth Century Fox,105.0
Your Highness,https://www.youtube.com/watch?v=1nB2pWEW9yw,1nB2pWEW9yw,"{'positive': 71, 'neutral': 45, 'negative': 22}",0.7634408602150538,R,Adventure,2011,"April 8, 2011 (United States)",99000.0,David Gordon Green,Danny McBride,Danny McBride,United States,49900000.0,28013733.0,Universal Pictures,102.0
The Lincoln Lawyer,https://www.youtube.com/watch?v=IFwE3UgCMIk,IFwE3UgCMIk,"{'positive': 128, 'neutral': 94, 'negative': 28}",0.8205128205128205,R,Crime,2011,"March 18, 2011 (United States)",221000.0,Brad Furman,John Romano,Matthew McConaughey,United States,40000000.0,86752352.0,Lionsgate,118.0
Colombiana,https://www.youtube.com/watch?v=HCxPLlFWdFo,HCxPLlFWdFo,"{'positive': 92, 'neutral': 111, 'negative': 47}",0.6618705035971223,PG-13,Action,2011,"August 26, 2011 (United States)",97000.0,Olivier Megaton,Luc Besson,Zoe Saldana,France,40000000.0,71508440.0,EuropaCorp,108.0
Larry Crowne,https://www.youtube.com/watch?v=x_-tWhlcQok,x_-tWhlcQok,"{'positive': 20, 'neutral': 14, 'negative': 5}",0.8,PG-13,Comedy,2011,"July 1, 2011 (United States)",65000.0,Tom Hanks,Tom Hanks,Tom Hanks,United States,30000000.0,75055070.0,Universal Pictures,98.0
Abduction,https://www.youtube.com/watch?v=CEVkp5Je7m0,CEVkp5Je7m0,"{'positive': 94, 'neutral': 118, 'negative': 38}",0.7121212121212122,PG-13,Action,2011,"September 23, 2011 (United States)",78000.0,John Singleton,Shawn Christensen,Taylor Lautner,United States,35000000.0,82087155.0,Lionsgate,106.0
A Separation,https://www.youtube.com/watch?v=58Onuy5USTc,58Onuy5USTc,"{'positive': 133, 'neutral': 89, 'negative': 28}",0.8260869565217391,PG-13,Drama,2011,"March 16, 2011 (Iran)",227000.0,Asghar Farhadi,Asghar Farhadi,Payman Maadi,Iran,500000.0,22926076.0,Asghar Farhadi Productions,123.0
Hugo,https://www.youtube.com/watch?v=Hv3obL9HqyY,Hv3obL9HqyY,"{'positive': 107, 'neutral': 115, 'negative': 28}",0.7925925925925926,PG,Drama,2011,"November 23, 2011 (United States)",310000.0,Martin Scorsese,John Logan,Asa Butterfield,United Kingdom,150000000.0,185770310.0,Paramount Pictures,126.0
The Adjustment Bureau,https://www.youtube.com/watch?v=H78XCiJamXc,H78XCiJamXc,"{'positive': 79, 'neutral': 42, 'negative': 19}",0.8061224489795918,PG-13,Romance,2011,"March 4, 2011 (United States)",248000.0,George Nolfi,George Nolfi,Matt Damon,United States,50200000.0,127869379.0,Universal Pictures,106.0
10 Years,https://www.youtube.com/watch?v=-k5y4bLU5X4,-k5y4bLU5X4,"{'positive': 103, 'neutral': 112, 'negative': 35}",0.7463768115942029,PG-13,Comedy,2011,"October 5, 2012 (United States)",25000.0,Jamie Linden,Jamie Linden,Channing Tatum,United States,,285984.0,Anchor Bay Films,100.0
The Tree of Life,https://www.youtube.com/watch?v=RrAz1YLh8nY,RrAz1YLh8nY,"{'positive': 121, 'neutral': 91, 'negative': 38}",0.7610062893081762,PG-13,Drama,2011,"May 17, 2011 (France)",171000.0,Terrence Malick,Terrence Malick,Brad Pitt,United States,32000000.0,58409247.0,Cottonwood Pictures,139.0
The Deep Blue Sea,https://www.youtube.com/watch?v=lsXS1LJtnWY,lsXS1LJtnWY,"{'positive': 2, 'neutral': 4, 'negative': 0}",1.0,R,Drama,2011,"November 25, 2011 (United Kingdom)",15000.0,Terence Davies,Terence Rattigan,Rachel Weisz,United Kingdom,,3143514.0,Camberwell / Fly Films,98.0
Killer Joe,https://www.youtube.com/watch?v=JYcUUXq6Kd8,JYcUUXq6Kd8,"{'positive': 89, 'neutral': 82, 'negative': 66}",0.5741935483870968,Unrated,Crime,2011,"June 29, 2012 (United Kingdom)",75000.0,William Friedkin,Tracy Letts,Matthew McConaughey,United States,11000000.0,4633668.0,Voltage Pictures,102.0
Jane Eyre,https://www.youtube.com/watch?v=8IFsdfk3mlk,8IFsdfk3mlk,"{'positive': 129, 'neutral': 75, 'negative': 46}",0.7371428571428571,PG,Drama,1996,"April 12, 1996 (United States)",9200.0,Franco Zeffirelli,Charlotte Brontë,William Hurt,France,,5200601.0,Cineritino S.r.L.,112.0
Jane Eyre,https://www.youtube.com/watch?v=8IFsdfk3mlk,8IFsdfk3mlk,"{'positive': 129, 'neutral': 75, 'negative': 46}",0.7371428571428571,PG-13,Drama,2011,"April 22, 2011 (United States)",83000.0,Cary Joji Fukunaga,Charlotte Brontë,Mia Wasikowska,United Kingdom,,34710627.0,Focus Features,120.0
Kill the Irishman,https://www.youtube.com/watch?v=x2zN53Vwnz0,x2zN53Vwnz0,"{'positive': 107, 'neutral': 75, 'negative': 68}",0.6114285714285714,R,Biography,2011,"May 11, 2012 (Mexico)",47000.0,Jonathan Hensleigh,Jonathan Hensleigh,Ray Stevenson,United States,12000000.0,1188194.0,Anchor Bay Films,106.0
War Horse,https://www.youtube.com/watch?v=JPNyNr2Kp4w,JPNyNr2Kp4w,"{'positive': 106, 'neutral': 73, 'negative': 72}",0.5955056179775281,PG-13,Action,2011,"December 25, 2011 (United States)",150000.0,Steven Spielberg,Lee Hall,Jeremy Irvine,United States,66000000.0,177584879.0,Dreamworks Pictures,146.0
The Change-Up,https://www.youtube.com/watch?v=43Qc70ZeMFw,43Qc70ZeMFw,"{'positive': 80, 'neutral': 92, 'negative': 27}",0.7476635514018691,R,Comedy,2011,"August 5, 2011 (United States)",172000.0,David Dobkin,Jon Lucas,Jason Bateman,United States,52000000.0,75450437.0,Universal Pictures,112.0
The Raid: Redemption,https://www.youtube.com/watch?v=GDYwcjhvD-Y,GDYwcjhvD-Y,"{'positive': 82, 'neutral': 77, 'negative': 29}",0.7387387387387387,R,Action,2011,"April 13, 2012 (United States)",195000.0,Gareth Evans,Gareth Evans,Iko Uwais,Indonesia,1100000.0,9148519.0,Pt. Merantau Films,101.0
Margin Call,https://www.youtube.com/watch?v=IjZ-ke1kJrA,IjZ-ke1kJrA,"{'positive': 88, 'neutral': 117, 'negative': 45}",0.6616541353383458,R,Drama,2011,"September 29, 2011 (Germany)",121000.0,J.C. Chandor,J.C. Chandor,Zachary Quinto,United States,3500000.0,19504039.0,Before The Door Pictures,107.0
Martha Marcy May Marlene,https://www.youtube.com/watch?v=ERREgOobLOs,ERREgOobLOs,"{'positive': 90, 'neutral': 89, 'negative': 72}",0.5555555555555556,R,Drama,2011,"December 21, 2011 (Sweden)",50000.0,Sean Durkin,Sean Durkin,Elizabeth Olsen,United States,,4778439.0,Fox Searchlight Pictures,102.0
Hanna,https://www.youtube.com/watch?v=7ImxHJtLEDs,7ImxHJtLEDs,"{'positive': 41, 'neutral': 21, 'negative': 16}",0.7192982456140351,PG-13,Action,2011,"April 8, 2011 (United States)",193000.0,Joe Wright,Seth Lochhead,Saoirse Ronan,United States,30000000.0,63782078.0,Focus Features,111.0
50/50,https://www.youtube.com/watch?v=3MK0mHbdZd4,3MK0mHbdZd4,"{'positive': 50, 'neutral': 15, 'negative': 23}",0.684931506849315,R,Comedy,2011,"September 30, 2011 (United States)",320000.0,Jonathan Levine,Will Reiser,Joseph Gordon-Levitt,United States,8000000.0,41097853.0,Summit Entertainment,100.0
The Descendants,https://www.youtube.com/watch?v=XDwUH02DDWU,XDwUH02DDWU,"{'positive': 76, 'neutral': 58, 'negative': 27}",0.7378640776699029,R,Comedy,2011,"December 9, 2011 (United States)",235000.0,Alexander Payne,Alexander Payne,George Clooney,United States,20000000.0,177243185.0,Fox Searchlight Pictures,115.0
The Adventures of Tintin,https://www.youtube.com/watch?v=LTnCE_SaU38,LTnCE_SaU38,"{'positive': 87, 'neutral': 80, 'negative': 27}",0.7631578947368421,PG,Animation,2011,"December 21, 2011 (United States)",221000.0,Steven Spielberg,Hergé,Jamie Bell,United States,135000000.0,373993951.0,Columbia Pictures,107.0
Final Destination 5,https://www.youtube.com/watch?v=g7V84i92H4A,g7V84i92H4A,"{'positive': 77, 'neutral': 89, 'negative': 84}",0.4782608695652174,R,Action,2011,"August 12, 2011 (United States)",109000.0,Steven Quale,Eric Heisserer,Nicholas D'Agosto,United States,40000000.0,157887643.0,New Line Cinema,92.0
You're Next,https://www.youtube.com/watch?v=3ZKQU0YYkNw,3ZKQU0YYkNw,"{'positive': 97, 'neutral': 79, 'negative': 74}",0.5672514619883041,R,Horror,2011,"August 23, 2013 (United States)",92000.0,Adam Wingard,Simon Barrett,Sharni Vinson,United States,1000000.0,26895481.0,Snoot Entertainment,95.0
The Sitter,https://www.youtube.com/watch?v=kTmF4UnkkbA,kTmF4UnkkbA,"{'positive': 80, 'neutral': 62, 'negative': 24}",0.7692307692307693,R,Comedy,2011,"December 9, 2011 (United States)",69000.0,David Gordon Green,Brian Gatewood,Jonah Hill,United States,25000000.0,34942188.0,Twentieth Century Fox,81.0
Frances Ha,https://www.youtube.com/watch?v=YdxCnCvCngk,YdxCnCvCngk,"{'positive': 41, 'neutral': 22, 'negative': 9}",0.82,R,Comedy,2012,"August 23, 2013 (Brazil)",78000.0,Noah Baumbach,Noah Baumbach,Greta Gerwig,United States,,9058065.0,Pine District Pictures,86.0
The Five-Year Engagement,https://www.youtube.com/watch?v=WLltd7E1mCU,WLltd7E1mCU,"{'positive': 24, 'neutral': 15, 'negative': 16}",0.6,R,Comedy,2012,"April 27, 2012 (United States)",96000.0,Nicholas Stoller,Jason Segel,Jason Segel,United States,30000000.0,54169363.0,Universal Pictures,124.0
House at the End of the Street,https://www.youtube.com/watch?v=7V9thTmoc_s,7V9thTmoc_s,"{'positive': 89, 'neutral': 62, 'negative': 82}",0.52046783625731,PG-13,Drama,2012,"September 21, 2012 (United States)",74000.0,Mark Tonderai,David Loucka,Jennifer Lawrence,United States,10000000.0,44287131.0,Relativity Media,101.0
The Sessions,https://www.youtube.com/watch?v=NwjeJmh9uXY,NwjeJmh9uXY,"{'positive': 8, 'neutral': 6, 'negative': 2}",0.8,R,Biography,2012,"November 16, 2012 (United States)",42000.0,Ben Lewin,Ben Lewin,John Hawkes,United States,1000000.0,10656155.0,Fox Searchlight Pictures,95.0
The Three Stooges,https://www.youtube.com/watch?v=1FUBJCjL4r8,1FUBJCjL4r8,"{'positive': 21, 'neutral': 30, 'negative': 19}",0.525,PG,Comedy,2012,"April 13, 2012 (United States)",30000.0,Bobby Farrelly,Mike Cerrone,Sean Hayes,United States,30000000.0,54819301.0,Twentieth Century Fox,92.0
Think Like a Man,https://www.youtube.com/watch?v=vxTN4eX4Vss,vxTN4eX4Vss,"{'positive': 126, 'neutral': 79, 'negative': 45}",0.7368421052631579,PG-13,Comedy,2012,"April 20, 2012 (United States)",45000.0,Tim Story,Keith Merryman,Chris Brown,United States,12000000.0,96070507.0,Screen Gems,122.0
The Vow,https://www.youtube.com/watch?v=PcL24s-S6ns,PcL24s-S6ns,"{'positive': 152, 'neutral': 66, 'negative': 32}",0.8260869565217391,PG-13,Drama,2012,"February 10, 2012 (United States)",187000.0,Michael Sucsy,Abby Kohn,Rachel McAdams,United States,30000000.0,196114570.0,Screen Gems,104.0
Taken 2,https://www.youtube.com/watch?v=u48UrWtCn5E,u48UrWtCn5E,"{'positive': 77, 'neutral': 114, 'negative': 59}",0.5661764705882353,PG-13,Action,2012,"October 5, 2012 (United States)",294000.0,Olivier Megaton,Luc Besson,Liam Neeson,France,45000000.0,376152455.0,EuropaCorp,92.0
Compliance,https://www.youtube.com/watch?v=cDat96UyT5A,cDat96UyT5A,"{'positive': 53, 'neutral': 42, 'negative': 66}",0.4453781512605042,R,Crime,2012,"September 26, 2012 (France)",33000.0,Craig Zobel,Craig Zobel,Ann Dowd,United States,270000.0,592116.0,Bad Cop Bad Cop Film Productions,90.0
Rust and Bone,https://www.youtube.com/watch?v=Jg7skcyYolU,Jg7skcyYolU,"{'positive': 124, 'neutral': 74, 'negative': 47}",0.7251461988304093,R,Drama,2012,"May 17, 2012 (Belgium)",65000.0,Jacques Audiard,Jacques Audiard,Marion Cotillard,France,,25807712.0,Why Not Productions,120.0
The Company You Keep,https://www.youtube.com/watch?v=dTEBo9pOQXM,dTEBo9pOQXM,"{'positive': 1, 'neutral': 7, 'negative': 0}",1.0,R,Drama,2012,"April 26, 2013 (United States)",32000.0,Robert Redford,Lem Dobbs,Robert Redford,United States,2000000.0,20014680.0,Voltage Pictures,125.0
Hit and Run,https://www.youtube.com/watch?v=Az8-kwoWIGc,Az8-kwoWIGc,"{'positive': 19, 'neutral': 25, 'negative': 12}",0.6129032258064516,R,Action,2012,"August 22, 2012 (United States)",35000.0,David Palmer,Dax Shepard,Dax Shepard,United States,2000000.0,16816647.0,Exclusive Media Group,100.0
Act of Valor,https://www.youtube.com/watch?v=ZnlPgo9TaGo,ZnlPgo9TaGo,"{'positive': 119, 'neutral': 86, 'negative': 45}",0.725609756097561,R,Action,2012,"February 24, 2012 (United States)",67000.0,Mike McCoy,Kurt Johnstad,Alex Veadov,United States,12000000.0,82499399.0,Relativity Media,110.0
Passion,https://www.youtube.com/watch?v=4Aif1qEB_JU,4Aif1qEB_JU,"{'positive': 100, 'neutral': 98, 'negative': 52}",0.6578947368421053,R,Adventure,2012,"August 30, 2013 (United States)",22000.0,Brian De Palma,Brian De Palma,Rachel McAdams,France,20000000.0,713616.0,SBS Productions,102.0
On the Road,https://www.youtube.com/watch?v=su75_mcryO4,su75_mcryO4,"{'positive': 113, 'neutral': 82, 'negative': 38}",0.7483443708609272,R,Adventure,2012,"May 23, 2012 (France)",40000.0,Walter Salles,Jack Kerouac,Sam Riley,France,25000000.0,9617377.0,MK2 Productions,124.0
Bullet to the Head,https://www.youtube.com/watch?v=qGDyslD68as,qGDyslD68as,"{'positive': 51, 'neutral': 45, 'negative': 17}",0.75,R,Action,2012,"February 1, 2013 (United States)",48000.0,Walter Hill,Alessandro Camon,Sylvester Stallone,United States,45000000.0,21947209.0,IM Global,92.0
LOL,https://www.youtube.com/watch?v=fEzWvEoD9ew,fEzWvEoD9ew,"{'positive': 123, 'neutral': 96, 'negative': 31}",0.7987012987012987,PG-13,Comedy,2012,"March 1, 2012 (Singapore)",54000.0,Lisa Azuelos,Lisa Azuelos,Miley Cyrus,United States,11000000.0,10578643.0,Double Feature Films,97.0
The First Time,https://www.youtube.com/watch?v=Pa5963ftpDc,Pa5963ftpDc,"{'positive': 9, 'neutral': 14, 'negative': 1}",0.9,PG-13,Comedy,2012,"February 7, 2013 (Russia)",68000.0,Jonathan Kasdan,Jonathan Kasdan,Dylan O'Brien,United States,2000000.0,92654.0,Samuel Goldwyn Films,95.0
V/H/S,https://www.youtube.com/watch?v=NaSUZnIztuY,NaSUZnIztuY,"{'positive': 61, 'neutral': 51, 'negative': 80}",0.4326241134751773,R,Horror,2012,"September 6, 2012 (Russia)",58000.0,Directors,Brad Miska,Calvin Reeder,United States,,1944287.0,8383 Productions,116.0
No One Lives,https://www.youtube.com/watch?v=Z4HxhzBG0ag,Z4HxhzBG0ag,"{'positive': 93, 'neutral': 88, 'negative': 69}",0.5740740740740741,R,Horror,2012,"May 10, 2013 (United States)",20000.0,Ryûhei Kitamura,David Cohen,Luke Evans,United States,2900000.0,1048704.0,Milk & Media,86.0
Mirror Mirror,https://www.youtube.com/watch?v=FkA4L8T9DA0,FkA4L8T9DA0,"{'positive': 8, 'neutral': 4, 'negative': 3}",0.7272727272727273,PG,Adventure,2012,"March 30, 2012 (United States)",85000.0,Tarsem Singh,Marc Klein,Lily Collins,United States,85000000.0,183018522.0,Relativity Media,106.0
About Cherry,https://www.youtube.com/watch?v=Pm6RlqnxI-Y,Pm6RlqnxI-Y,"{'positive': 67, 'neutral': 92, 'negative': 43}",0.6090909090909091,R,Drama,2012,"August 9, 2012 (United States)",10000.0,Stephen Elliott,Stephen Elliott,Ashley Hinshaw,United States,2500000.0,8315.0,Enderby Entertainment,98.0
Hitchcock,https://www.youtube.com/watch?v=_Uw6fweoB8E,_Uw6fweoB8E,"{'positive': 13, 'neutral': 14, 'negative': 4}",0.7647058823529411,PG-13,Biography,2012,"December 14, 2012 (United States)",73000.0,Sacha Gervasi,John J. McLaughlin,Anthony Hopkins,United States,15700000.0,27039669.0,Fox Searchlight Pictures,98.0
The Lords of Salem,https://www.youtube.com/watch?v=c8Ud_KRh2Ac,c8Ud_KRh2Ac,"{'positive': 16, 'neutral': 6, 'negative': 28}",0.3636363636363636,R,Horror,2012,"April 18, 2013 (Russia)",28000.0,Rob Zombie,Rob Zombie,Sheri Moon Zombie,United States,1500000.0,1544989.0,Alliance,101.0
